split,file,semantic_elements,core_semantic_elements,core_instance_count_nonnegative,core_approx_svg_length_units,door_instance_count,window_instance_count,opening_symbol_instance_count,door_window_opening_instance_count,wall_semantic_elements,wall_length_proxy_units,curtain_wall_semantic_elements,curtain_wall_length_proxy_units,railing_semantic_elements,railing_length_proxy_units,stairs_instance_count,elevator_instance_count,escalator_instance_count,vertical_transport_instance_count,sanitary_fixture_instance_count,kitchen_equipment_instance_count,hvac_instance_count,cabinet_instance_count,parking_spot_semantic_elements,parking_spot_length_proxy_units,ffe_instance_count
train,0024-0009.svg,334,334,15,3636.328,9,1,0,10,143,1716.009,0,0.0,0,0.0,1,4,0,5,0,0,0,0,0,0.0,0
train,0024-0012.svg,265,265,15,1443.802,6,0,0,6,69,1039.734,0,0.0,0,0.0,0,1,0,1,8,0,0,0,0,0.0,0
train,0024-0016.svg,55,55,3,1238.014,1,2,0,3,32,562.521,4,560.0,4,29.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0024-0024.svg,114,114,7,2048.433,3,4,0,7,56,692.495,23,1130.456,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0024-0025.svg,362,362,19,4028.596,14,0,0,14,191,2004.467,8,130.801,0,0.0,0,5,0,5,0,0,0,0,0,0.0,0
train,0024-0031.svg,574,574,18,5987.747,12,2,0,14,359,4096.986,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
train,0024-0032.svg,231,231,17,1068.207,7,0,0,7,45,688.632,0,0.0,0,0.0,0,2,0,2,8,0,0,0,0,0.0,0
train,0024-0036.svg,503,503,37,2210.703,15,5,0,20,111,1096.53,0,0.0,0,0.0,0,1,0,1,16,0,0,0,0,0.0,0
train,0024-0037.svg,222,222,14,1648.699,5,4,0,9,104,1132.931,0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0.0,0
train,0025-0001.svg,221,221,11,2541.473,5,4,0,9,82,1046.652,0,0.0,0,0.0,1,1,0,2,0,0,0,0,0,0.0,0
train,0025-0002.svg,174,174,10,2839.106,4,2,0,6,63,1506.225,0,0.0,0,0.0,2,2,0,4,0,0,0,0,0,0.0,0
train,0025-0010.svg,29,29,0,940.328,0,0,0,0,29,940.328,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0025-0023.svg,138,138,5,1242.48,3,0,0,3,90,821.518,0,0.0,12,256.016,1,0,0,1,0,0,1,0,0,0.0,0
train,0025-0026.svg,607,607,19,3359.141,9,1,0,10,109,1254.086,6,479.527,0,0.0,2,1,0,3,6,0,0,0,0,0.0,0
train,0025-0028.svg,6,6,0,376.0,0,0,0,0,0,0.0,0,0.0,6,376.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0025-0035.svg,95,95,3,1367.067,2,1,0,3,58,1184.675,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0025-0037.svg,88,88,5,1946.958,3,1,0,4,41,1082.087,11,549.845,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0025-0039.svg,19,19,0,536.946,0,0,0,0,16,255.834,3,281.112,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0025-0040.svg,77,77,2,1186.146,0,2,0,2,48,224.0,9,784.481,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0025-0043.svg,948,948,26,3608.791,10,2,0,12,131,1546.379,13,669.39,2,28.0,1,1,0,2,12,0,0,0,0,0.0,0
train,0025-0044.svg,398,398,19,4070.762,13,1,0,14,164,1806.389,5,155.064,2,53.473,1,4,0,5,0,0,0,0,0,0.0,0
train,0025-0045.svg,798,798,27,3298.989,10,1,0,11,136,1368.421,0,0.0,0,0.0,1,3,0,4,12,0,0,0,0,0.0,0
train,0025-0055.svg,39,39,2,1015.418,0,2,0,2,0,0.0,25,905.173,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0026-0002.svg,249,249,15,1823.033,3,0,0,3,135,1387.965,0,0.0,0,0.0,0,1,0,1,0,0,0,11,0,0.0,0
train,0026-0014.svg,136,136,9,3050.018,2,3,0,5,30,379.968,62,2523.932,0,0.0,0,0,0,0,0,0,4,0,0,0.0,0
train,0026-0016.svg,42,42,1,1510.828,1,0,0,1,30,478.335,0,0.0,7,980.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0026-0020.svg,136,136,7,1367.705,4,3,0,7,101,1106.734,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0026-0025.svg,472,472,18,6013.656,13,0,0,13,211,2481.908,14,153.215,0,0.0,0,5,0,5,0,0,0,0,0,0.0,0
train,0026-0030.svg,42,42,1,630.75,1,0,0,1,12,96.843,20,448.009,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0026-0043.svg,586,586,40,3230.87,20,2,0,22,125,1500.668,23,447.348,0,0.0,1,2,0,3,15,0,0,0,0,0.0,0
train,0026-0044.svg,203,203,13,1783.847,10,0,0,10,67,792.328,26,504.0,0,0.0,0,0,0,0,3,0,0,0,0,0.0,0
train,0026-0046.svg,337,337,22,2755.16,11,8,0,19,74,775.99,0,0.0,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
train,0027-0004.svg,249,249,13,3034.639,7,3,0,10,91,1066.284,0,0.0,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
train,0027-0008.svg,75,75,4,1298.967,3,0,0,3,25,196.193,16,880.002,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0
train,0027-0010.svg,98,98,4,765.668,2,0,0,2,18,234.529,12,407.61,0,0.0,0,0,0,0,2,0,0,0,0,0.0,0
train,0027-0012.svg,58,58,6,669.927,1,5,0,6,26,328.976,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0027-0014.svg,567,567,34,1968.882,11,4,0,15,58,796.698,0,0.0,11,49.278,1,0,0,1,18,0,0,0,0,0.0,0
train,0027-0039.svg,109,109,3,2091.504,2,0,0,2,27,563.931,20,731.222,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0027-0044.svg,137,137,4,1738.239,2,0,0,2,35,710.634,16,594.223,0,0.0,1,1,0,2,0,0,0,0,0,0.0,0
train,0027-0047.svg,8,8,0,299.3,0,0,0,0,0,0.0,8,299.3,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0027-0052.svg,44,44,2,819.553,2,0,0,2,24,676.39,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0027-0061.svg,16,16,0,697.805,0,0,0,0,8,137.805,8,560.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0027-0064.svg,64,64,1,1208.584,0,0,0,0,23,298.195,16,910.389,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0
train,0027-0071.svg,391,391,19,2060.077,9,0,0,9,81,1032.242,24,664.0,0,0.0,0,0,0,0,10,0,0,0,0,0.0,0
train,0027-0072.svg,688,688,20,4356.286,11,0,0,11,206,2218.566,0,0.0,0,0.0,1,5,0,6,3,0,0,0,0,0.0,0
train,0027-0073.svg,329,329,12,2305.606,9,0,0,9,155,1419.805,0,0.0,0,0.0,0,3,0,3,0,0,0,0,0,0.0,0
train,0027-0078.svg,35,35,1,1072.805,1,0,0,1,21,443.072,4,558.149,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0027-0085.svg,21,21,0,1127.763,0,0,0,0,5,187.074,16,940.689,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0028-0002.svg,51,51,3,981.107,2,0,0,2,11,75.008,10,406.937,4,280.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0028-0004.svg,281,281,15,2045.675,8,0,0,8,65,583.127,30,1192.359,0,0.0,0,0,0,0,7,0,0,0,0,0.0,0
train,0028-0006.svg,1595,1478,32,4110.82,6,6,0,12,733,3366.462,0,0.0,4,160.8,0,0,0,0,12,2,0,6,0,0.0,9
train,0028-0007.svg,17,17,0,1075.214,0,0,0,0,5,57.133,12,1018.082,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0028-0013.svg,2579,1842,40,7022.69,11,4,0,15,1028,6029.095,0,0.0,12,128.8,0,1,0,1,9,1,0,14,0,0.0,23
train,0029-0002.svg,27,27,1,624.309,1,0,0,1,13,89.793,4,462.937,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0029-0004.svg,273,273,15,1965.222,8,0,0,8,66,582.199,24,1113.927,0,0.0,0,0,0,0,7,0,0,0,0,0.0,0
train,0029-0005.svg,432,432,15,3213.2,9,0,0,9,133,1660.603,0,0.0,0,0.0,1,2,0,3,3,0,0,0,0,0.0,0
train,0029-0009.svg,708,708,19,4626.032,11,0,0,11,251,2482.306,0,0.0,0,0.0,2,4,0,6,2,0,0,0,0,0.0,0
train,0029-0010.svg,514,514,14,3808.345,10,0,0,10,171,1889.033,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
train,0029-0018.svg,4,4,0,462.937,0,0,0,0,0,0.0,4,462.937,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0029-0052.svg,657,657,2,3286.816,1,0,0,1,44,792.66,0,0.0,0,0.0,0,1,0,1,0,0,0,0,598,2323.316,0
train,0029-0105.svg,638,638,3,3446.281,2,0,0,2,40,539.102,0,0.0,0,0.0,1,0,0,1,0,0,0,0,517,2166.407,0
train,0029-0124.svg,1182,1182,0,4731.124,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1182,4731.124,0
train,0029-0126.svg,1517,1517,0,5991.238,0,0,0,0,2,282.752,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1515,5708.486,0
train,0029-0144.svg,1794,1794,0,7130.08,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1794,7130.08,0
train,0029-0145.svg,1465,1465,0,5938.122,0,0,0,0,26,478.748,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1439,5459.374,0
train,0029-0147.svg,1991,1991,0,8093.397,0,0,0,0,2,282.752,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1989,7810.645,0
train,0029-0149.svg,1113,1113,0,4876.474,0,0,0,0,4,565.503,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1109,4310.97,0
train,0029-0164.svg,1694,1694,0,6902.274,0,0,0,0,2,282.752,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1692,6619.522,0
train,0029-0167.svg,985,985,0,4366.893,0,0,0,0,5,564.816,0,0.0,0,0.0,0,0,0,0,0,0,0,0,980,3802.077,0
train,0029-0187.svg,944,944,0,3716.697,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,944,3716.697,0
train,0029-0199.svg,837,837,1,3374.815,1,0,0,1,6,182.039,0,0.0,0,0.0,0,0,0,0,0,0,0,0,819,3172.118,0
train,0029-0204.svg,1106,1106,0,4927.208,0,0,0,0,12,645.937,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1094,4281.271,0
train,0029-0206.svg,1010,1010,0,4180.995,0,0,0,0,3,146.003,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1007,4034.992,0
train,0029-0259.svg,1462,1462,0,6553.792,0,0,0,0,45,1057.281,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1417,5496.511,0
train,0029-0298.svg,339,339,16,3010.955,10,0,0,10,119,1647.515,0,0.0,0,0.0,1,5,0,6,0,0,0,0,0,0.0,0
train,0029-0335.svg,1601,1601,0,6649.775,0,0,0,0,13,508.167,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1588,6141.608,0
train,0029-0338.svg,963,963,0,4869.46,0,0,0,0,19,1043.592,0,0.0,0,0.0,0,0,0,0,0,0,0,0,944,3825.868,0
train,0029-0354.svg,1337,1337,0,5461.747,0,0,0,0,2,280.384,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1335,5181.363,0
train,0029-0357.svg,958,958,0,4380.18,0,0,0,0,15,707.139,0,0.0,0,0.0,0,0,0,0,0,0,0,0,943,3673.041,0
train,0029-0371.svg,2040,2040,0,8415.055,0,0,0,0,7,390.877,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2033,8024.178,0
train,0029-0392.svg,1094,1094,0,4649.791,0,0,0,0,27,464.168,0,0.0,2,55.304,0,0,0,0,0,0,0,0,1065,4130.318,0
train,0029-0432.svg,717,717,0,2811.81,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,717,2811.81,0
train,0029-0447.svg,1884,1884,0,7409.477,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1884,7409.477,0
train,0029-0466.svg,788,788,0,2957.363,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,788,2957.363,0
train,0029-0484.svg,235,235,2,2146.568,2,0,0,2,37,1390.812,0,0.0,0,0.0,0,0,0,0,0,0,0,0,188,660.333,0
train,0029-0509.svg,829,829,0,3336.721,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,829,3336.721,0
train,0029-0527.svg,1129,1129,0,4435.71,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1129,4435.71,0
train,0029-0528.svg,762,762,0,2974.29,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,762,2974.29,0
train,0029-0542.svg,924,924,0,3773.346,0,0,0,0,7,151.464,0,0.0,0,0.0,0,0,0,0,0,0,0,0,917,3621.882,0
train,0029-0547.svg,1047,1047,0,4368.451,0,0,0,0,2,280.146,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1045,4088.305,0
train,0029-0562.svg,812,812,0,3537.41,0,0,0,0,2,280.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,810,3257.41,0
train,0029-0563.svg,1052,1052,0,4454.082,0,0,0,0,2,280.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1050,4174.082,0
train,0030-0001.svg,4,4,0,32.0,0,0,0,0,4,32.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0030-0002.svg,27,27,1,630.815,1,0,0,1,13,69.235,4,490.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0030-0007.svg,869,105,12,772.096,1,6,0,7,40,302.119,0,0.0,0,0.0,0,0,0,0,1,0,1,3,0,0.0,31
train,0030-0008.svg,1035,294,21,1663.79,10,2,0,12,89,695.938,15,525.02,0,0.0,0,0,0,0,8,0,0,1,0,0.0,29
train,0030-0009.svg,691,691,22,4603.252,14,0,0,14,209,2215.646,0,0.0,0,0.0,2,4,0,6,2,0,0,0,0,0.0,0
train,0030-0014.svg,793,150,14,1143.725,2,7,0,9,56,400.245,0,0.0,7,152.492,0,0,0,0,0,0,1,4,0,0.0,68
train,0030-0015.svg,798,114,20,1352.508,4,3,0,7,55,522.693,15,534.98,0,0.0,0,0,0,0,0,0,0,13,0,0.0,26
train,0030-0025.svg,1027,253,18,2223.106,5,8,0,13,96,786.461,0,0.0,7,124.492,1,0,0,1,0,0,1,3,0,0.0,74
train,0031-0004.svg,272,272,15,1890.894,8,0,0,8,59,533.002,28,1132.069,0,0.0,0,0,0,0,7,0,0,0,0,0.0,0
train,0031-0006.svg,103,103,6,991.295,3,2,0,5,40,498.983,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0031-0009.svg,721,721,23,4730.552,15,0,0,15,224,2264.184,0,0.0,0,0.0,2,4,0,6,2,0,0,0,0,0.0,0
train,0031-0016.svg,2,2,0,280.0,0,0,0,0,2,280.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0031-0017.svg,13,13,0,590.034,0,0,0,0,5,100.034,8,490.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0031-0018.svg,2,2,0,280.0,0,0,0,0,2,280.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0032-0005.svg,544,544,19,3738.418,12,0,0,12,175,1874.416,0,0.0,0,0.0,1,3,0,4,3,0,0,0,0,0.0,0
train,0032-0007.svg,12,12,0,939.724,0,0,0,0,4,310.287,8,629.437,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0032-0010.svg,305,305,12,2722.193,5,2,0,7,144,1579.42,0,0.0,0,0.0,1,0,0,1,0,0,0,4,0,0.0,0
train,0033-0006.svg,24,24,0,1706.694,0,0,0,0,4,336.08,16,877.691,4,492.923,0,0,0,0,0,0,0,0,0,0.0,0
train,0033-0007.svg,315,315,16,2836.398,10,0,1,11,138,1367.655,0,0.0,0,0.0,1,2,0,3,2,0,0,0,0,0.0,0
train,0033-0009.svg,388,388,11,3477.569,9,0,1,10,279,2181.155,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0033-0010.svg,121,121,9,1229.312,8,0,0,8,25,243.876,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0033-0014.svg,9,9,0,909.223,0,0,0,0,9,909.223,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0033-0016.svg,488,488,27,2715.364,15,0,0,15,167,1519.396,8,173.767,0,0.0,1,2,0,3,9,0,0,0,0,0.0,0
train,0033-0017.svg,832,832,19,5844.769,12,0,0,12,270,2614.147,0,0.0,0,0.0,2,5,0,7,0,0,0,0,0,0.0,0
train,0033-0022.svg,190,190,5,2299.68,4,0,0,4,102,1323.735,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0033-0024.svg,20,20,0,528.313,0,0,0,0,0,0.0,20,528.313,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0033-0027.svg,9,9,0,680.661,0,0,0,0,5,120.661,4,560.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0033-0033.svg,133,133,2,1703.264,0,0,0,0,4,497.278,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0033-0040.svg,184,184,10,1787.28,9,0,0,9,113,1213.269,8,46.956,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0
train,0033-0049.svg,1048,1048,32,3736.945,17,0,0,17,682,2593.86,0,0.0,0,0.0,1,2,0,3,12,0,0,0,0,0.0,0
train,0033-0051.svg,81,81,5,988.726,5,0,0,5,55,695.169,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0008.svg,309,309,17,3210.022,10,3,0,13,132,1439.792,0,0.0,0,0.0,2,2,0,4,0,0,0,0,0,0.0,0
train,0034-0013.svg,87,87,5,1194.938,5,0,0,5,49,933.1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0019.svg,162,162,12,784.267,3,1,0,4,17,283.55,7,240.375,0,0.0,1,0,0,1,7,0,0,0,0,0.0,0
train,0034-0029.svg,9,9,0,651.728,0,0,0,0,0,0.0,0,0.0,9,651.728,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0030.svg,4,4,0,560.0,0,0,0,0,2,280.0,0,0.0,2,280.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0031.svg,38,38,2,1075.903,0,0,0,0,2,97.805,0,0.0,15,663.097,2,0,0,2,0,0,0,0,0,0.0,0
train,0034-0039.svg,6,6,0,367.868,0,0,0,0,0,0.0,0,0.0,6,367.868,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0046.svg,2,2,0,283.378,0,0,0,0,0,0.0,2,283.378,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0071.svg,369,369,20,1892.42,10,0,0,10,73,851.176,20,664.0,0,0.0,0,0,0,0,10,0,0,0,0,0.0,0
train,0034-0085.svg,16,16,0,932.189,0,0,0,0,0,0.0,16,932.189,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0034-0088.svg,10,10,0,873.782,0,0,0,0,0,0.0,10,873.782,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0002.svg,27,27,1,730.648,1,0,0,1,13,169.069,4,490.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0006.svg,325,325,8,2397.967,5,0,0,5,119,1418.267,0,0.0,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
train,0035-0017.svg,171,171,12,810.384,1,10,0,11,86,362.067,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0
train,0035-0026.svg,372,275,6,2419.916,2,2,0,4,89,862.5,26,417.5,0,0.0,1,0,0,1,0,0,1,0,0,0.0,49
train,0035-0027.svg,364,177,7,2145.687,4,2,0,6,100,895.868,34,865.043,0,0.0,0,0,0,0,0,0,1,0,0,0.0,53
train,0035-0034.svg,612,389,24,1421.716,7,6,2,15,109,581.5,0,0.0,0,0.0,0,0,0,0,5,0,0,4,0,0.0,62
train,0035-0042.svg,873,147,8,1413.963,2,4,0,6,56,376.0,26,554.5,17,74.5,0,0,0,0,0,0,2,0,0,0.0,184
train,0035-0052.svg,88,88,2,2310.092,0,0,0,0,28,1142.154,0,0.0,20,689.2,2,0,0,2,0,0,0,0,0,0.0,0
train,0035-0054.svg,98,98,6,1806.486,2,4,0,6,51,843.0,0,0.0,14,559.5,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0058.svg,550,377,13,3641.473,7,2,0,9,163,1818.0,10,198.0,0,0.0,1,2,0,3,0,0,1,0,0,0.0,53
train,0035-0059.svg,920,272,30,1639.534,6,21,0,27,148,924.75,0,0.0,20,67.6,0,0,0,0,0,0,3,0,0,0.0,164
train,0035-0075.svg,379,259,11,1724.312,6,1,0,7,121,1254.0,9,114.5,0,0.0,0,0,0,0,2,0,2,0,0,0.0,32
train,0035-0081.svg,105,105,8,686.193,1,6,0,7,42,201.2,0,0.0,2,154.0,0,0,0,0,1,0,0,0,0,0.0,0
train,0035-0083.svg,886,378,46,1574.989,5,11,0,16,127,870.559,0,0.0,4,24.0,1,0,0,1,0,0,3,26,0,0.0,141
train,0035-0097.svg,130,130,10,1147.0,0,10,0,10,66,270.0,6,509.25,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0098.svg,737,737,32,1369.198,12,7,0,19,87,574.934,0,0.0,0,0.0,1,0,0,1,11,0,0,1,0,0.0,0
train,0035-0099.svg,407,367,20,2566.523,3,3,0,6,86,878.474,55,415.2,4,24.0,1,0,0,1,0,0,0,13,0,0.0,10
train,0035-0100.svg,4,4,0,560.0,0,0,0,0,4,560.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0106.svg,57,57,1,1346.912,1,0,0,1,16,604.5,14,364.0,16,274.5,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0121.svg,10,10,0,406.0,0,0,0,0,0,0.0,0,0.0,10,406.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0123.svg,2,2,0,263.5,0,0,0,0,2,263.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0035-0124.svg,18,18,0,1044.0,0,0,0,0,14,596.5,0,0.0,4,447.5,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0008.svg,165,165,7,2719.516,5,0,0,5,48,560.815,12,1004.174,0,0.0,1,1,0,2,0,0,0,0,0,0.0,0
train,0036-0010.svg,208,208,12,1767.974,9,0,0,9,62,894.023,4,447.61,0,0.0,0,0,0,0,3,0,0,0,0,0.0,0
train,0036-0016.svg,42,42,2,1007.301,2,0,0,2,33,976.76,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0030.svg,137,137,8,1131.111,6,0,0,6,67,840.472,0,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0.0,0
train,0036-0037.svg,356,356,12,3014.325,9,0,0,9,99,1239.053,12,212.788,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
train,0036-0039.svg,1787,921,28,2589.327,3,4,3,10,405,1964.18,0,0.0,18,122.211,0,0,0,0,2,0,4,12,0,0.0,16
train,0036-0044.svg,16,16,0,1021.599,0,0,0,0,0,0.0,16,1021.599,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0051.svg,24,24,0,1124.889,0,0,0,0,8,238.587,16,886.302,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0055.svg,2156,1813,39,7446.391,15,4,2,21,1175,5409.458,0,0.0,2,40.0,2,2,0,4,1,2,2,9,0,0.0,14
train,0036-0056.svg,3745,2813,71,8146.765,23,7,7,37,1520,6390.637,0,0.0,94,216.0,0,0,0,0,6,4,8,16,0,0.0,31
train,0036-0057.svg,12,12,0,924.122,0,0,0,0,0,0.0,12,924.122,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0064.svg,432,432,20,2058.074,9,1,0,10,71,747.049,24,492.39,0,0.0,0,0,0,0,10,0,0,0,62,508.132,0
train,0036-0072.svg,3616,2238,43,5914.246,9,5,5,19,1186,4685.78,0,0.0,2,40.0,0,0,0,0,3,2,3,16,0,0.0,15
train,0036-0073.svg,388,388,13,3247.439,9,0,0,9,164,1672.401,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
train,0036-0075.svg,8,8,1,533.13,0,1,0,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0080.svg,96,96,4,1128.574,3,0,0,3,31,485.371,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0036-0081.svg,4,4,0,176.864,0,0,0,0,0,0.0,4,176.864,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0086.svg,8,8,0,604.0,0,0,0,0,4,44.0,4,560.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0036-0088.svg,2674,1279,48,1670.113,9,6,5,20,32,274.2,0,0.0,48,84.0,0,0,0,0,4,3,8,13,0,0.0,14
train,0036-0103.svg,1921,1474,43,6444.479,15,4,3,22,806,4386.245,0,0.0,6,60.8,2,2,0,4,1,2,1,13,0,0.0,13
train,0037-0016.svg,12,12,0,715.596,0,0,0,0,7,66.397,5,649.199,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0024.svg,8,8,0,937.269,0,0,0,0,0,0.0,8,937.269,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0028.svg,4,4,0,560.0,0,0,0,0,0,0.0,4,560.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0032.svg,567,567,22,3430.803,12,0,0,12,147,1892.528,0,0.0,0,0.0,1,2,0,3,7,0,0,0,0,0.0,0
train,0037-0033.svg,682,682,37,2471.75,16,0,0,16,79,1237.483,22,612.675,0,0.0,1,0,0,1,20,0,0,0,0,0.0,0
train,0037-0034.svg,74,74,2,1163.284,1,0,0,1,21,268.89,30,718.882,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0037-0038.svg,158,158,8,1548.852,4,0,0,4,34,617.218,18,681.039,0,0.0,0,1,0,1,3,0,0,0,0,0.0,0
train,0037-0040.svg,30,30,1,1052.964,1,0,0,1,10,98.803,13,851.587,2,66.785,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0049.svg,26,26,0,1232.913,0,0,0,0,14,319.549,12,913.364,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0050.svg,47,47,1,1176.561,1,0,0,1,33,506.793,4,598.185,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0051.svg,54,54,3,692.956,3,0,0,3,24,478.206,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0037-0053.svg,24,24,1,575.58,1,0,0,1,0,0.0,14,504.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
